model_id,n_concepts,activation,metric,steps_mode,t_alpha,rho,divergence,divergence_abs,error,sign_agreement,n_iter,seconds,success
8,13,sigmoid,spectral,half,10,1000.0,1.002636,7.289041,5.221591e-05,0.820513,960,0.8185,1
8,13,sigmoid,spectral,half,10,10000.0,0.572882,4.164783,1.109057e-05,0.903846,1000,0.8636,0
8,13,sigmoid,spectral,last,20,1.0,2.004723,14.574091,1.726680e-03,0.500000,72,0.0578,1
8,13,sigmoid,spectral,last,20,10.0,1.980969,14.401399,7.725499e-04,0.480769,291,0.2466,1
8,13,sigmoid,spectral,last,20,100.0,1.574658,11.447566,2.791997e-04,0.608974,657,0.5371,1
8,13,sigmoid,spectral,last,20,1000.0,1.002253,7.286255,5.215157e-05,0.826923,957,0.7677,1
8,13,sigmoid,spectral,last,20,10000.0,0.572928,4.165116,1.109063e-05,0.903846,1000,0.7917,0
8,13,tanh,frobenius,all,1,1.0,1.511104,10.985541,4.356519e-02,0.583333,1000,1.1014,0
8,13,tanh,frobenius,all,1,10.0,0.732584,5.325796,1.087340e-02,0.839744,1000,1.1024,0
8,13,tanh,frobenius,all,1,100.0,0.352333,2.561420,1.788300e-03,0.916667,1000,1.1309,0
8,13,tanh,frobenius,all,1,1000.0,0.166791,1.212547,4.096543e-04,0.961538,1000,1.1514,0
8,13,tanh,frobenius,all,1,10000.0,0.077182,0.561106,8.920348e-05,0.987179,1000,1.1371,0
8,13,tanh,frobenius,half,10,1.0,1.879300,13.662279,3.566787e-02,0.371795,1000,0.6473,0
8,13,tanh,frobenius,half,10,10.0,1.231890,8.955687,2.015193e-02,0.673077,1000,0.7203,0
8,13,tanh,frobenius,half,10,100.0,0.783742,5.697707,1.570646e-02,0.769231,1000,0.7002,0
8,13,tanh,frobenius,half,10,1000.0,0.806254,5.861364,1.622131e-02,0.788462,1000,0.7376,0
8,13,tanh,frobenius,half,10,10000.0,0.811161,5.897043,1.705332e-02,0.762821,1000,0.6905,0
8,13,tanh,frobenius,last,20,1.0,1.673498,12.166121,2.321844e-02,0.474359,1000,0.6356,0
8,13,tanh,frobenius,last,20,10.0,1.431037,10.403461,1.890340e-02,0.500000,1000,0.6402,0
8,13,tanh,frobenius,last,20,100.0,1.228611,8.931853,1.144148e-02,0.557692,1000,0.6917,0
8,13,tanh,frobenius,last,20,1000.0,1.121209,8.151047,1.110282e-02,0.666667,1000,0.7303,0
8,13,tanh,frobenius,last,20,10000.0,1.400748,10.183263,1.483281e-02,0.442308,1000,0.7973,0
8,13,tanh,nuclear,all,1,1.0,1.171934,8.519812,2.963299e-02,0.673077,1000,1.3431,0
8,13,tanh,nuclear,all,1,10.0,0.476115,3.461296,5.435208e-03,0.878205,1000,1.2712,0
8,13,tanh,nuclear,all,1,100.0,0.222116,1.614752,1.138064e-03,0.929487,1000,1.3512,0
8,13,tanh,nuclear,all,1,1000.0,0.105827,0.769347,2.415781e-04,0.955128,1000,1.2826,0
8,13,tanh,nuclear,all,1,10000.0,0.050067,0.363983,5.101752e-05,0.993590,1000,1.2831,0
8,13,tanh,nuclear,half,10,1.0,1.540223,11.197227,2.876663e-02,0.538462,1000,0.8360,0
8,13,tanh,nuclear,half,10,10.0,0.919860,6.687271,1.627864e-02,0.705128,1000,0.9001,0
8,13,tanh,nuclear,half,10,100.0,0.511280,3.716944,7.806811e-03,0.884615,1000,0.8485,0
8,13,tanh,nuclear,half,10,1000.0,0.227902,1.656818,8.615267e-04,0.910256,1000,0.8715,0
8,13,tanh,nuclear,half,10,10000.0,0.064597,0.469616,6.971616e-05,0.974359,1000,0.8506,0
8,13,tanh,nuclear,last,20,1.0,1.434406,10.427952,2.282919e-02,0.506410,1000,0.8078,0
8,13,tanh,nuclear,last,20,10.0,1.240537,9.018552,1.577133e-02,0.570513,1000,0.8144,0
8,13,tanh,nuclear,last,20,100.0,1.229501,8.938323,1.650197e-02,0.583333,1000,0.8718,0
8,13,tanh,nuclear,last,20,1000.0,1.304987,9.487096,1.270175e-02,0.557692,1000,0.8117,0
8,13,tanh,nuclear,last,20,10000.0,1.338916,9.733750,1.394279e-02,0.532051,1000,0.8478,0
8,13,tanh,spectral,all,1,1.0,1.502010,10.919427,4.374352e-02,0.506410,1000,1.3409,0
8,13,tanh,spectral,all,1,10.0,0.684740,4.977975,1.043095e-02,0.839744,1000,1.3581,0
8,13,tanh,spectral,all,1,100.0,0.347369,2.525327,1.837188e-03,0.923077,1000,1.2784,0
8,13,tanh,spectral,all,1,1000.0,0.167630,1.218650,4.375295e-04,0.961538,1000,1.2122,0
8,13,tanh,spectral,all,1,10000.0,0.079516,0.578068,9.449058e-05,1.000000,1000,1.2530,0
8,13,tanh,spectral,half,10,1.0,1.719363,12.499555,3.535616e-02,0.506410,1000,0.7585,0
8,13,tanh,spectral,half,10,10.0,1.277290,9.285737,2.033752e-02,0.615385,1000,0.8642,0
8,13,tanh,spectral,half,10,100.0,0.976164,7.096589,1.579895e-02,0.698718,1000,0.7897,0
8,13,tanh,spectral,half,10,1000.0,0.731920,5.320966,1.192157e-02,0.814103,1000,0.7983,0
8,13,tanh,spectral,half,10,10000.0,0.753355,5.476795,1.691468e-02,0.833333,1000,0.7848,0
8,13,tanh,spectral,last,20,1.0,1.654750,12.029824,2.759542e-02,0.474359,1000,0.7941,0
8,13,tanh,spectral,last,20,10.0,1.357766,9.870788,1.842330e-02,0.538462,1000,0.7549,0
8,13,tanh,spectral,last,20,100.0,1.399217,10.172136,1.424052e-02,0.512821,1000,0.7655,0
8,13,tanh,spectral,last,20,1000.0,1.368839,9.951293,1.450266e-02,0.461538,1000,0.7866,0
8,13,tanh,spectral,last,20,10000.0,1.309849,9.522437,1.636023e-02,0.519231,1000,0.8948,0
9,14,sigmoid,frobenius,all,1,1.0,2.302663,18.365953,5.655062e-03,0.296703,153,0.2217,1
9,14,sigmoid,frobenius,all,1,10.0,1.906288,15.204482,1.708970e-03,0.505495,765,1.0912,1
9,14,sigmoid,frobenius,all,1,100.0,1.160114,9.253022,2.752794e-04,0.791209,1000,1.4180,0
9,14,sigmoid,frobenius,all,1,1000.0,0.723945,5.774158,5.807433e-05,0.917582,1000,1.2687,0
9,14,sigmoid,frobenius,all,1,10000.0,0.413327,3.296683,8.213690e-06,0.978022,1000,1.2174,0
9,14,sigmoid,frobenius,half,10,1.0,2.272360,18.124257,2.090188e-03,0.313187,137,0.1531,1
9,14,sigmoid,frobenius,half,10,10.0,2.194783,17.505502,1.212628e-03,0.368132,133,0.1590,1
9,14,sigmoid,frobenius,half,10,100.0,1.504046,11.996214,2.153961e-04,0.648352,992,1.0913,1
9,14,sigmoid,frobenius,half,10,1000.0,0.982927,7.839789,4.378186e-05,0.835165,1000,1.1676,0
9,14,sigmoid,frobenius,half,10,10000.0,0.526871,4.202302,8.797345e-06,0.923077,1000,1.1075,0
9,14,sigmoid,frobenius,last,20,1.0,2.265864,18.072446,2.050381e-03,0.318681,133,0.1403,1
9,14,sigmoid,frobenius,last,20,10.0,2.219202,17.700267,1.239171e-03,0.357143,509,0.5569,1
9,14,sigmoid,frobenius,last,20,100.0,1.640890,13.087676,1.905114e-04,0.620879,455,0.5284,1
9,14,sigmoid,frobenius,last,20,1000.0,0.982295,7.834746,4.369928e-05,0.835165,1000,1.1225,0
9,14,sigmoid,frobenius,last,20,10000.0,0.541252,4.317008,7.337250e-06,0.945055,1000,1.1450,0
9,14,sigmoid,nuclear,all,1,1.0,2.146387,17.119503,3.579485e-03,0.395604,428,0.5853,1
9,14,sigmoid,nuclear,all,1,10.0,1.502537,11.984180,9.443104e-04,0.653846,699,0.9473,1
9,14,sigmoid,nuclear,all,1,100.0,0.978847,7.807242,1.968196e-04,0.824176,1000,1.4233,0
9,14,sigmoid,nuclear,all,1,1000.0,0.578411,4.613386,3.887530e-05,0.928571,1000,1.4295,0
9,14,sigmoid,nuclear,all,1,10000.0,0.338993,2.703798,9.010972e-06,0.956044,1000,1.4216,0
9,14,sigmoid,nuclear,half,10,1.0,2.137435,17.048103,1.662632e-03,0.384615,96,0.1230,1
9,14,sigmoid,nuclear,half,10,10.0,1.850264,14.757634,6.602920e-04,0.500000,379,0.4862,1
9,14,sigmoid,nuclear,half,10,100.0,1.239665,9.887519,1.340272e-04,0.730769,1000,1.1964,0
9,14,sigmoid,nuclear,half,10,1000.0,0.780700,6.226832,2.997416e-05,0.846154,1000,1.2606,0
9,14,sigmoid,nuclear,half,10,10000.0,0.434201,3.463169,6.522347e-06,0.934066,1000,1.2307,0
9,14,sigmoid,nuclear,last,20,1.0,2.222562,17.727066,1.642370e-03,0.346154,409,0.5119,1
9,14,sigmoid,nuclear,last,20,10.0,1.858505,14.823365,6.913945e-04,0.500000,398,0.5471,1
9,14,sigmoid,nuclear,last,20,100.0,1.243302,9.916528,1.326832e-04,0.725275,1000,1.2079,0
9,14,sigmoid,nuclear,last,20,1000.0,0.774896,6.180544,3.011502e-05,0.862637,1000,1.1468,0
9,14,sigmoid,nuclear,last,20,10000.0,0.428393,3.416850,6.455910e-06,0.928571,1000,1.1901,0
9,14,sigmoid,spectral,all,1,1.0,2.037318,16.249569,4.961903e-03,0.494505,217,0.2880,1
9,14,sigmoid,spectral,all,1,10.0,1.882042,15.011099,2.004362e-03,0.478022,510,0.7179,1
9,14,sigmoid,spectral,all,1,100.0,1.199773,9.569346,2.988197e-04,0.802198,754,1.0865,1
9,14,sigmoid,spectral,all,1,1000.0,0.660922,5.271489,4.221533e-05,0.945055,1000,1.5065,0
9,14,sigmoid,spectral,all,1,10000.0,0.444378,3.544342,9.044053e-06,0.978022,801,1.2698,1
9,14,sigmoid,spectral,half,10,1.0,2.046326,16.321420,2.041779e-03,0.494505,235,0.2915,1
9,14,sigmoid,spectral,half,10,10.0,2.032073,16.207739,1.027878e-03,0.439560,368,0.4448,1
9,14,sigmoid,spectral,half,10,100.0,1.487340,11.862967,2.616051e-04,0.582418,1000,1.1574,0
9,14,sigmoid,spectral,half,10,1000.0,0.999709,7.973637,5.544977e-05,0.780220,1000,1.1701,0
9,14,sigmoid,spectral,half,10,10000.0,0.491499,3.920177,5.369501e-06,0.950549,1000,1.2273,0
9,14,sigmoid,spectral,last,20,1.0,2.046433,16.322272,2.041014e-03,0.494505,213,0.2796,1
9,14,sigmoid,spectral,last,20,10.0,2.047757,16.332828,8.432624e-04,0.467033,456,0.5360,1
9,14,sigmoid,spectral,last,20,100.0,1.488374,11.871213,2.629658e-04,0.576923,517,0.6161,1
9,14,sigmoid,spectral,last,20,1000.0,1.000207,7.977613,5.548283e-05,0.774725,1000,1.1801,0
9,14,sigmoid,spectral,last,20,10000.0,0.491919,3.923528,5.387590e-06,0.950549,1000,1.1766,0
9,14,tanh,frobenius,all,1,1.0,1.644122,13.113453,5.320763e-02,0.510989,1000,1.1133,0
9,14,tanh,frobenius,all,1,10.0,0.734622,5.859319,1.363418e-02,0.862637,1000,1.1800,0
9,14,tanh,frobenius,all,1,100.0,0.310314,2.475052,2.013721e-03,0.967033,1000,1.2919,0
9,14,tanh,frobenius,all,1,1000.0,0.146722,1.170247,4.526799e-04,0.983516,1000,1.1946,0
9,14,tanh,frobenius,all,1,10000.0,0.069049,0.550734,9.820371e-05,0.989011,1000,1.2234,0
9,14,tanh,frobenius,half,10,1.0,1.950202,15.554733,3.975839e-02,0.362637,1000,1.0484,0
9,14,tanh,frobenius,half,10,10.0,1.387753,11.068663,2.711659e-02,0.571429,1000,1.0251,0
9,14,tanh,frobenius,half,10,100.0,1.067938,8.517830,2.421466e-02,0.675824,1000,1.0685,0
9,14,tanh,frobenius,half,10,1000.0,0.960283,7.659183,2.254070e-02,0.708791,1000,1.0018,0
9,14,tanh,frobenius,half,10,10000.0,1.013775,8.085830,2.235622e-02,0.653846,1000,1.0471,0
9,14,tanh,frobenius,last,20,1.0,1.808679,14.425951,2.303393e-02,0.412088,1000,0.9522,0
9,14,tanh,frobenius,last,20,10.0,1.442836,11.508005,1.433275e-02,0.543956,1000,0.9816,0
9,14,tanh,frobenius,last,20,100.0,1.312962,10.472134,9.219230e-03,0.582418,1000,0.9916,0
9,14,tanh,frobenius,last,20,1000.0,1.329210,10.601730,1.341475e-02,0.565934,1000,0.9501,0
9,14,tanh,frobenius,last,20,10000.0,1.350461,10.771228,1.347123e-02,0.527473,1000,0.9537,0
9,14,tanh,nuclear,all,1,1.0,1.163815,9.282547,3.368081e-02,0.692308,1000,1.2976,0
9,14,tanh,nuclear,all,1,10.0,0.433126,3.454598,5.049065e-03,0.923077,1000,1.2945,0
9,14,tanh,nuclear,all,1,100.0,0.204094,1.627845,1.035379e-03,0.978022,1000,1.3333,0
9,14,tanh,nuclear,all,1,1000.0,0.093567,0.746283,2.298267e-04,0.983516,1000,1.3563,0
9,14,tanh,nuclear,all,1,10000.0,0.043074,0.343558,4.791712e-05,0.994505,1000,1.3766,0
9,14,tanh,nuclear,half,10,1.0,1.653728,13.190069,3.357985e-02,0.445055,1000,1.1650,0
9,14,tanh,nuclear,half,10,10.0,1.159845,9.250877,2.656921e-02,0.631868,1000,1.1912,0
9,14,tanh,nuclear,half,10,100.0,1.052616,8.395626,2.971193e-02,0.642857,1000,1.4662,0
9,14,tanh,nuclear,half,10,1000.0,0.776778,6.195553,1.814314e-02,0.818681,1000,1.1181,0
9,14,tanh,nuclear,half,10,10000.0,0.967615,7.717661,1.992876e-02,0.708791,1000,1.1835,0
9,14,tanh,nuclear,last,20,1.0,1.559553,12.438937,1.782923e-02,0.494505,1000,1.1268,0
9,14,tanh,nuclear,last,20,10.0,1.423385,11.352866,1.401265e-02,0.516484,1000,1.1316,0
9,14,tanh,nuclear,last,20,100.0,1.339700,10.685399,1.192390e-02,0.494505,1000,1.1572,0
9,14,tanh,nuclear,last,20,1000.0,1.304471,10.404409,1.482152e-02,0.543956,1000,1.1408,0
9,14,tanh,nuclear,last,20,10000.0,1.313314,10.474945,1.270007e-02,0.576923,1000,1.0294,0
9,14,tanh,spectral,all,1,1.0,1.576587,12.574796,5.301091e-02,0.598901,1000,1.2664,0
9,14,tanh,spectral,all,1,10.0,0.672410,5.363119,1.253765e-02,0.868132,1000,1.3105,0
9,14,tanh,spectral,all,1,100.0,0.301693,2.406290,2.065325e-03,0.950549,1000,1.3687,0
9,14,tanh,spectral,all,1,1000.0,0.146548,1.168864,4.909570e-04,0.967033,1000,1.2587,0
9,14,tanh,spectral,all,1,10000.0,0.066569,0.530952,1.019483e-04,0.983516,1000,1.3963,0
9,14,tanh,spectral,half,10,1.0,1.803068,14.381199,4.040136e-02,0.494505,1000,1.1037,0
9,14,tanh,spectral,half,10,10.0,1.395385,11.129534,3.322555e-02,0.565934,1000,1.2316,0
9,14,tanh,spectral,half,10,100.0,1.142613,9.113439,2.381952e-02,0.609890,1000,1.1313,0
9,14,tanh,spectral,half,10,1000.0,0.804222,6.414441,1.837881e-02,0.763736,1000,1.1450,0
9,14,tanh,spectral,half,10,10000.0,0.985327,7.858927,2.223460e-02,0.703297,1000,1.1795,0
9,14,tanh,spectral,last,20,1.0,1.766227,14.087362,2.801385e-02,0.461538,1000,1.0703,0
9,14,tanh,spectral,last,20,10.0,1.570126,12.523264,1.500050e-02,0.478022,1000,1.1813,0
9,14,tanh,spectral,last,20,100.0,1.489940,11.883701,1.294080e-02,0.483516,1000,1.1843,0
9,14,tanh,spectral,last,20,1000.0,1.314388,10.483509,1.373537e-02,0.505495,1000,1.2574,0
9,14,tanh,spectral,last,20,10000.0,1.353227,10.793284,1.230411e-02,0.587912,1000,1.1670,0
10,15,sigmoid,frobenius,all,1,1.0,2.373706,20.437124,5.959542e-03,0.233333,160,0.2094,1
10,15,sigmoid,frobenius,all,1,10.0,1.919581,16.527199,1.954408e-03,0.466667,818,1.0579,1
10,15,sigmoid,frobenius,all,1,100.0,1.077882,9.280341,3.612887e-04,0.785714,1000,1.2889,0
10,15,sigmoid,frobenius,all,1,1000.0,0.659491,5.678079,5.450590e-05,0.919048,774,1.0278,1
10,15,sigmoid,frobenius,all,1,10000.0,0.488047,4.201989,1.052610e-05,0.961905,1000,1.2961,0
10,15,sigmoid,frobenius,half,10,1.0,2.381458,20.503868,2.609379e-03,0.219048,170,0.1978,1
10,15,sigmoid,frobenius,half,10,10.0,2.133417,18.368287,1.228705e-03,0.361905,126,0.1544,1
10,15,sigmoid,frobenius,half,10,100.0,1.465419,12.616957,2.342589e-04,0.619048,1000,1.1458,0
10,15,sigmoid,frobenius,half,10,1000.0,0.895974,7.714151,4.439083e-05,0.809524,1000,1.2230,0
10,15,sigmoid,frobenius,half,10,10000.0,0.489803,4.217103,3.019423e-06,0.947619,1000,1.2469,0
10,15,sigmoid,frobenius,last,20,1.0,2.384210,20.527565,2.655026e-03,0.219048,174,0.2031,1
10,15,sigmoid,frobenius,last,20,10.0,2.169338,18.677557,7.275338e-04,0.333333,581,0.7076,1
10,15,sigmoid,frobenius,last,20,100.0,1.603034,13.801799,1.537750e-04,0.533333,1000,1.1324,0
10,15,sigmoid,frobenius,last,20,1000.0,0.929305,8.001126,4.417006e-05,0.771429,1000,1.2177,0
10,15,sigmoid,frobenius,last,20,10000.0,0.490348,4.221796,3.045860e-06,0.947619,1000,1.1835,0
10,15,sigmoid,nuclear,all,1,1.0,2.217881,19.095501,4.136650e-03,0.314286,1000,1.4273,0
10,15,sigmoid,nuclear,all,1,10.0,1.442205,12.417094,1.057748e-03,0.604762,1000,1.4871,0
10,15,sigmoid,nuclear,all,1,100.0,0.822815,7.084268,2.071301e-04,0.819048,1000,1.5149,0
10,15,sigmoid,nuclear,all,1,1000.0,0.530071,4.563805,3.925251e-05,0.909524,1000,1.4178,0
10,15,sigmoid,nuclear,all,1,10000.0,0.362295,3.119288,8.807223e-06,0.952381,1000,1.3661,0
10,15,sigmoid,nuclear,half,10,1.0,2.265587,19.506238,2.126350e-03,0.333333,584,0.7520,1
10,15,sigmoid,nuclear,half,10,10.0,1.871694,16.114903,7.812526e-04,0.509524,1000,1.2773,0
10,15,sigmoid,nuclear,half,10,100.0,1.163695,10.019173,1.474061e-04,0.723810,1000,1.2220,0
10,15,sigmoid,nuclear,half,10,1000.0,0.716540,6.169260,2.760759e-05,0.861905,1000,1.2226,0
10,15,sigmoid,nuclear,half,10,10000.0,0.507343,4.368118,5.302724e-06,0.942857,1000,1.1860,0
10,15,sigmoid,nuclear,last,20,1.0,2.263825,19.491069,2.084586e-03,0.323810,402,0.5311,1
10,15,sigmoid,nuclear,last,20,10.0,1.928259,16.601913,6.159764e-04,0.461905,1000,1.3736,0
10,15,sigmoid,nuclear,last,20,100.0,1.167315,10.050340,1.474004e-04,0.714286,1000,1.3617,0
10,15,sigmoid,nuclear,last,20,1000.0,0.715635,6.161470,2.719617e-05,0.861905,1000,1.3354,0
10,15,sigmoid,nuclear,last,20,10000.0,0.511320,4.402358,5.296418e-06,0.928571,1000,1.2940,0
10,15,sigmoid,spectral,all,1,1.0,2.083292,17.936716,4.904417e-03,0.400000,212,0.2958,1
10,15,sigmoid,spectral,all,1,10.0,1.798751,15.486882,2.016349e-03,0.480952,797,1.1155,1
10,15,sigmoid,spectral,all,1,100.0,1.056535,9.096547,3.911244e-04,0.819048,1000,1.4057,0
10,15,sigmoid,spectral,all,1,1000.0,0.475598,4.094802,1.371694e-05,0.957143,855,1.2679,1
10,15,sigmoid,spectral,all,1,10000.0,0.489627,4.215586,1.060610e-05,0.961905,1000,1.4315,0
10,15,sigmoid,spectral,half,10,1.0,2.097028,18.054987,2.025337e-03,0.404762,125,0.1550,1
10,15,sigmoid,spectral,half,10,10.0,1.992767,17.157315,1.047670e-03,0.423810,802,0.9735,1
10,15,sigmoid,spectral,half,10,100.0,1.536347,13.227634,3.282798e-04,0.542857,989,1.2949,1
10,15,sigmoid,spectral,half,10,1000.0,0.887646,7.642452,5.007807e-05,0.809524,1000,1.5187,0
10,15,sigmoid,spectral,half,10,10000.0,0.499716,4.302454,2.685163e-06,0.957143,1000,1.2926,0
10,15,sigmoid,spectral,last,20,1.0,2.096083,18.046845,1.993879e-03,0.404762,127,0.1619,1
10,15,sigmoid,spectral,last,20,10.0,2.012239,17.324969,6.130596e-04,0.423810,671,0.8261,1
10,15,sigmoid,spectral,last,20,100.0,1.563696,13.463100,1.898423e-04,0.547619,404,0.4940,1
10,15,sigmoid,spectral,last,20,1000.0,0.861023,7.413228,4.738391e-05,0.819048,1000,1.3048,0
10,15,sigmoid,spectral,last,20,10000.0,0.476611,4.103520,2.431262e-06,0.952381,1000,1.2370,0
10,15,tanh,frobenius,all,1,1.0,1.519661,13.083968,6.582468e-02,0.514286,1000,1.2630,0
10,15,tanh,frobenius,all,1,10.0,0.631280,5.435189,1.209191e-02,0.857143,1000,1.2793,0
10,15,tanh,frobenius,all,1,100.0,0.275825,2.374797,2.228028e-03,0.952381,1000,1.2163,0
10,15,tanh,frobenius,all,1,1000.0,0.122919,1.058304,4.928981e-04,0.985714,1000,1.2041,0
10,15,tanh,frobenius,all,1,10000.0,0.058924,0.507320,1.020685e-04,0.990476,1000,1.2360,0
10,15,tanh,frobenius,half,10,1.0,1.657358,14.269514,6.069890e-02,0.428571,1000,0.9957,0
10,15,tanh,frobenius,half,10,10.0,1.043800,8.986907,2.446167e-02,0.623810,1000,0.9869,0
10,15,tanh,frobenius,half,10,100.0,0.865210,7.449285,2.090602e-02,0.747619,1000,1.0164,0
10,15,tanh,frobenius,half,10,1000.0,0.880073,7.577248,2.397115e-02,0.738095,1000,1.0936,0
10,15,tanh,frobenius,half,10,10000.0,0.908162,7.819093,2.381280e-02,0.742857,1000,1.1173,0
10,15,tanh,frobenius,last,20,1.0,1.662426,14.313149,5.511577e-02,0.447619,1000,1.0585,0
10,15,tanh,frobenius,last,20,10.0,1.535448,13.219897,3.423834e-02,0.447619,1000,1.0392,0
10,15,tanh,frobenius,last,20,100.0,1.420799,12.232785,4.029727e-02,0.528571,1000,1.0297,0
10,15,tanh,frobenius,last,20,1000.0,1.491491,12.841430,4.543770e-02,0.438095,1000,1.0777,0
10,15,tanh,frobenius,last,20,10000.0,1.556231,13.398834,4.643412e-02,0.428571,1000,1.0073,0
10,15,tanh,nuclear,all,1,1.0,0.992586,8.545966,2.911939e-02,0.719048,1000,1.4198,0
10,15,tanh,nuclear,all,1,10.0,0.361757,3.114650,5.308860e-03,0.933333,1000,1.4563,0
10,15,tanh,nuclear,all,1,100.0,0.166885,1.436843,1.075906e-03,0.985714,1000,1.4234,0
10,15,tanh,nuclear,all,1,1000.0,0.075067,0.646312,2.301653e-04,0.990476,1000,1.4457,0
10,15,tanh,nuclear,all,1,10000.0,0.036228,0.311913,4.949425e-05,0.995238,1000,1.4269,0
10,15,tanh,nuclear,half,10,1.0,1.310064,11.279387,4.218609e-02,0.552381,1000,1.3051,0
10,15,tanh,nuclear,half,10,10.0,0.913839,7.867970,2.449900e-02,0.704762,1000,1.2135,0
10,15,tanh,nuclear,half,10,100.0,0.932195,8.026012,2.577712e-02,0.728571,1000,1.2163,0
10,15,tanh,nuclear,half,10,1000.0,0.908704,7.823754,2.389447e-02,0.742857,1000,1.1968,0
10,15,tanh,nuclear,half,10,10000.0,0.962607,8.287852,2.659134e-02,0.676190,1000,1.1569,0
10,15,tanh,nuclear,last,20,1.0,1.511990,13.017928,4.187205e-02,0.490476,1000,1.1059,0
10,15,tanh,nuclear,last,20,10.0,1.489311,12.822661,4.739609e-02,0.476190,1000,1.1805,0
10,15,tanh,nuclear,last,20,100.0,1.497409,12.892382,3.275440e-02,0.442857,1000,1.1284,0
10,15,tanh,nuclear,last,20,1000.0,1.501330,12.926141,4.097100e-02,0.471429,1000,1.1668,0
10,15,tanh,nuclear,last,20,10000.0,1.497690,12.894807,4.191171e-02,0.452381,1000,1.1119,0
10,15,tanh,spectral,all,1,1.0,1.353238,11.651099,5.026060e-02,0.595238,1000,1.3263,0
10,15,tanh,spectral,all,1,10.0,0.582111,5.011860,1.128182e-02,0.871429,1000,1.3130,0
10,15,tanh,spectral,all,1,100.0,0.274742,2.365470,2.340686e-03,0.957143,1000,1.4192,0
10,15,tanh,spectral,all,1,1000.0,0.122471,1.054446,4.679445e-04,0.980952,1000,1.4254,0
10,15,tanh,spectral,all,1,10000.0,0.054008,0.464997,1.191249e-04,0.980952,1000,1.4442,0
10,15,tanh,spectral,half,10,1.0,1.528577,13.160734,4.905782e-02,0.523810,1000,1.2157,0
10,15,tanh,spectral,half,10,10.0,1.146412,9.870372,3.145751e-02,0.666667,1000,1.2095,0
10,15,tanh,spectral,half,10,100.0,1.002802,8.633924,2.707639e-02,0.661905,1000,1.1759,0
10,15,tanh,spectral,half,10,1000.0,0.942955,8.118646,2.753809e-02,0.685714,1000,1.2506,0
10,15,tanh,spectral,half,10,10000.0,0.879446,7.571850,2.335844e-02,0.761905,1000,1.1220,0
10,15,tanh,spectral,last,20,1.0,1.784938,15.367948,4.506837e-02,0.409524,1000,1.1198,0
10,15,tanh,spectral,last,20,10.0,1.527709,13.153260,4.014278e-02,0.476190,1000,1.1304,0
10,15,tanh,spectral,last,20,100.0,1.497310,12.891534,3.720717e-02,0.452381,1000,1.2263,0
10,15,tanh,spectral,last,20,1000.0,1.502542,12.936581,3.857734e-02,0.485714,1000,1.1915,0
10,15,tanh,spectral,last,20,10000.0,1.491191,12.838851,3.649045e-02,0.457143,1000,1.1402,0
11,16,sigmoid,frobenius,all,1,1.0,2.372640,21.390309,4.855205e-03,0.283333,179,0.2272,1
11,16,sigmoid,frobenius,all,1,10.0,1.975488,17.809816,1.693836e-03,0.445833,931,1.3113,1
11,16,sigmoid,frobenius,all,1,100.0,1.137068,10.251130,3.366149e-04,0.816667,1000,1.3366,0
11,16,sigmoid,frobenius,all,1,1000.0,0.685380,6.178975,8.158285e-05,0.912500,1000,1.2855,0
11,16,sigmoid,frobenius,all,1,10000.0,0.320423,2.888742,1.660234e-05,0.966667,1000,1.2763,0
11,16,sigmoid,frobenius,half,10,1.0,2.392776,21.571844,2.212353e-03,0.275000,219,0.2204,1
11,16,sigmoid,frobenius,half,10,10.0,2.233544,20.136303,9.381551e-04,0.341667,753,0.8242,1
11,16,sigmoid,frobenius,half,10,100.0,1.613608,14.547324,1.962748e-04,0.575000,1000,1.1852,0
11,16,sigmoid,frobenius,half,10,1000.0,0.984402,8.874782,4.051598e-05,0.816667,1000,1.2159,0
11,16,sigmoid,frobenius,half,10,10000.0,0.544959,4.913025,9.910317e-06,0.920833,1000,1.1954,0
11,16,sigmoid,frobenius,last,20,1.0,2.389989,21.546716,2.209431e-03,0.275000,187,0.2185,1
11,16,sigmoid,frobenius,last,20,10.0,2.278066,20.537685,6.501974e-04,0.337500,1000,1.2045,0
11,16,sigmoid,frobenius,last,20,100.0,1.650675,14.881496,1.636590e-04,0.579167,1000,1.1106,0
11,16,sigmoid,frobenius,last,20,1000.0,0.979344,8.829182,4.037945e-05,0.820833,1000,1.0772,0
11,16,sigmoid,frobenius,last,20,10000.0,0.550065,4.959061,1.009201e-05,0.920833,1000,1.1603,0
11,16,sigmoid,nuclear,all,1,1.0,2.205182,19.880604,3.181833e-03,0.366667,576,0.8858,1
11,16,sigmoid,nuclear,all,1,10.0,1.470110,13.253632,9.163363e-04,0.637500,1000,1.5700,0
11,16,sigmoid,nuclear,all,1,100.0,0.868459,7.829504,2.073277e-04,0.825000,1000,1.6132,0
11,16,sigmoid,nuclear,all,1,1000.0,0.412234,3.716453,4.550243e-05,0.891667,1000,1.5018,0
11,16,sigmoid,nuclear,all,1,10000.0,0.191656,1.727855,9.737435e-06,0.954167,1000,1.6915,0
11,16,sigmoid,nuclear,half,10,1.0,2.292903,20.671442,1.720924e-03,0.325000,450,0.6711,1
11,16,sigmoid,nuclear,half,10,10.0,1.891860,17.055877,5.837311e-04,0.445833,419,0.5771,1
